IMF Spot,Interpolation Method,Mean Frequency,Variance Frequency,Rows,Cols,Channels,Median Frequency,Skewness Frequency,Kurtosis Frequency,Mean Color,Variance Color,Median Color,Skewness Color,Kurtosis Color,File Name
IMF 3,Lanczos4,7550.53453411115,193028323.19495896,720,960,2,2775.804060752748,15602260625210.31,3.0510608819839027e+18,-0.05027480718458721,361.7435588815002,-0.005217384083572807,9514.724499714614,12383599.656521127,
IMF 4,Bicubic,6185.127829714151,259059968.7766496,720,960,2,1825.2770273190467,33488003697349.184,8.651004261098125e+18,-0.3546663921490012,430.0185622227254,-0.06117564576831304,-205.010295571244,7592325.847423063,
IMF 5,Bicubic,5918.763913161563,402119994.73513937,720,960,2,1765.6580048471976,120391458852381.48,8.186248450528931e+19,-1.886804067182805,628.8933283329002,-0.32209922611190844,-19513.477745838616,9248054.28892609,
IMF 6,Bicubic,6195.300340858401,807495892.0481151,720,960,2,1699.8566294880065,353537707709270.8,2.5336811131450917e+20,0.4261665896662195,1223.5996875377873,-0.06576170732330575,-9217.344547582228,33245995.71092902,
IMF 7,Bilinear,6649.9051551931125,3928833467.4701705,720,960,2,1578.625875029597,4.1498404627966936e+16,1.0627256494065378e+24,42.07476495033453,3977.767837885721,23.450259851999974,139856.8004573858,56063540.62144648,
IMF 8,Bicubic,5408.804584641459,3942818608.849887,720,960,2,1166.2731287474653,5.467506141540401e+16,1.6773311158133369e+24,47.41897465828945,3498.07535607862,12.6363354104094,196507.6491104168,45347151.87550255,
IMF 9,Bilinear,2890.157408665681,706509375.2777742,720,960,2,670.8656017477372,835131073703289.5,1.997106376005169e+21,7.5216457530374194,977.658619941044,0.0,154435.2880388784,32373200.40967743,
IMF 10,Bicubic,637.0953148832073,34186880.007674985,720,960,2,154.4779898109256,5548671430905.637,1.051416820292927e+18,0.3594731991825585,49.9181899680295,0.0,7981.450497977979,1402655.1222080176,
IMF 11,Gaussian,1.063475089327369e-11,3.0838427009849986e-23,720,960,2,9.99637578329609e-12,1.073788512349629e-34,3.0748477915302516e-45,-4.728727697477519e-19,2.0824125205045887e-28,0.0,-4.3339809510013355e-44,2.8613953092034983e-55,
IMF 1,Lanczos4,2952.110470195756,17021699.74518554,194,259,2,1687.6972092435235,276118640978.2109,6374289336994800.0,-0.10530799388180746,512.2019415806607,-0.006348162920550175,135644.14570666366,152546836.15140006,
IMF 2,Bicubic,3985.8309531773907,51198900.67431795,194,259,2,1538.1527916706991,1498758640542.616,6.141985305242427e+16,1.2380084455539728,1333.6133976932215,0.053375717350407324,-393398.5105479941,698029254.041499,
IMF 3,Lanczos4,3947.6894286258025,79022940.42368206,194,259,2,1349.5336171218264,3868465438826.8286,2.622348073893391e+17,1.714386115181597,1879.9409552503805,0.07993526421280979,77375.86579498704,166061785.43450603,
IMF 4,Bicubic,4101.019822163577,138774821.3872039,194,259,2,1348.7495387644267,11921486909027.766,1.3850943402539658e+18,1.6618729059469126,3093.866466646177,0.26051026069237315,-28436.697762067328,251054795.2075269,
IMF 5,Bicubic,3577.75049822702,209302603.9078817,194,259,2,1039.2026013313439,55204204049368.14,3.412216736315084e+19,21.296388765180648,3966.7739504567153,13.93662006694077,-157203.99420835648,214307246.42550787,
IMF 6,Bicubic,2392.221275698159,148761091.57109937,194,259,2,657.5183529703999,64815843299269.58,6.636993907752591e+19,26.41907698867967,2376.5818715837163,0.0,202587.22919840863,76094479.21616709,
IMF 7,Bicubic,888.2885580532949,19895420.545551587,194,259,2,235.8331872570192,1264818183853.4182,1.1819727957522797e+17,4.2865806245510445,393.2893810673937,0.0,40907.286859939646,5186679.8637547465,
IMF 8,Gaussian,1.6814686063515844e-12,7.709279022119077e-25,194,259,2,1.5836693616871554e-12,4.236410516254051e-37,1.9382387824104452e-48,3.0430266081156024e-17,7.161202978360246e-29,0.0,2.3894215701897076e-44,8.716777979131163e-56,
IMF 1,Lanczos4,7319.3644185305175,60244578.01618935,333,500,2,4949.477190489011,1497105248688.8794,6.711504458071715e+16,0.7066958051486961,683.0902117143003,0.012362075842914516,2412.2868099857683,58594709.3360244,
IMF 2,Lanczos4,6927.077633520061,107856282.18279327,333,500,2,2682.1019075032737,3718785420024.2734,2.1291370024258768e+17,-0.577013230149151,935.6471561743182,-0.01968701127227857,-113187.35878369324,83559731.87005551,
IMF 3,Lanczos4,6274.472392065163,148913344.48671365,333,500,2,1989.5805598814395,7860509529772.933,6.672328192926006e+17,-0.5076022933377438,1130.5672545394355,-0.02095021149086973,-26003.221174591137,82864049.74698523,
IMF 4,Bicubic,6967.1026111228,293247956.8849034,333,500,2,2318.839012580027,29568019115096.95,4.2004274367472087e+18,-1.3790313257399116,2050.881910313244,-0.31480440756234096,-124885.28585968287,261526627.86630905,
IMF 5,Bicubic,6487.2430109240995,369467120.0592712,333,500,2,2172.0456532496546,80992735402427.16,4.206392625832583e+19,3.847365914272245,2456.978207606109,0.4754026948125991,353658.59138621297,195952204.89704597,
IMF 6,Bicubic,6085.891575368478,609340157.0962509,333,500,2,1849.3029582917559,414299636598756.0,8.82152949321005e+20,20.16404900521485,3475.562679447377,6.170318517986742,340064.64861956384,118219267.61666624,
IMF 7,Bilinear,4799.441034784153,1281371458.4474268,333,500,2,1291.8724396100524,8075063982572434.0,8.529767638741116e+22,65.54730713032318,3537.821354952857,65.56565435503653,120776.99207263869,45356014.8808159,
IMF 8,Bicubic,2209.336672772746,211019249.81590697,333,500,2,566.9322807690863,95951170633884.52,1.110848466962515e+20,11.997724489763332,1152.7538163744332,0.0,128061.64827239973,19205856.658876553,
IMF 9,Gaussian,5.2120237420395975e-12,7.392754717870633e-24,333,500,2,4.9003054752768696e-12,1.2492046516902384e-35,1.757994526997337e-46,2.8765778547945506e-17,2.0755440499518023e-28,0.0,-8.582620605969904e-44,3.3856895381302494e-55,
IMF 1,Bilinear,13324.78128963625,1130869094.1195138,80,150,2,5029.982296409644,272370858714591.3,9.192690745881376e+19,-27.96159129172632,108253.05695711392,3.753742303977344,-99866842.29601276,233343022365.18924,
IMF 2,Bicubic,15429.67022253512,1747356810.5034034,80,150,2,5582.385694995359,574591062451973.0,2.657811038429966e+20,67.93958753622931,160836.8402520396,0.0,233163058.65566105,821583511666.3181,
IMF 3,Bilinear,8852.960310604143,447375937.07689285,80,150,2,3333.105120479903,53550530342446.28,8.056961437015086e+18,17.015942373597625,43523.02798330716,1.0820850050490556,9846949.387956878,34698463002.56291,
IMF 4,Lanczos4,6552.571086058509,264358485.84150892,80,150,2,2509.41387706472,28914983662623.984,4.642888122424653e+18,14.038605727100824,25410.807022518922,0.0,-19950809.739336863,27835783256.497986,
IMF 5,Gaussian,847.4959307844009,4805376.295428527,80,150,2,308.74164637091474,62560348540.74305,1011221452878174.0,2.2837056547985592,455.0868258259615,0.0,42954.366082412605,13639374.24699734,
IMF 6,Gaussian,9.953419141314237e-13,2.6752130691346587e-25,80,150,2,9.403810514567491e-13,8.656339092391964e-38,2.3008923036540986e-49,-1.0154839931904763e-16,1.0484192400095174e-28,0.0,-8.428348776719554e-43,9.285741608716803e-55,
IMF 1,Lanczos4,8646.763084513655,157115419.69300836,375,500,2,4566.434648808525,9535285511504.18,1.4074345506937062e+18,0.6116909334479361,1236.3294690430912,0.13912003259775896,12000.497019836856,112781664.77966818,
IMF 2,Lanczos4,12388.682306789993,572021381.2642571,375,500,2,5103.076281777663,143201511051595.84,9.931497844328672e+19,5.049611054904863,3843.839191195936,0.21184026006645207,725303.3112846311,919025900.4117289,
IMF 3,Lanczos4,9403.042678312871,524615971.8013464,375,500,2,3438.0565926538484,325274350284296.8,4.908576359319468e+20,-10.082926378569985,3167.844907172442,-0.7292111011522953,-704262.7649084728,285421018.74272656,
IMF 4,Bicubic,9133.691394096952,540996156.1350482,375,500,2,3234.046929400761,158434805396239.3,1.2994626236003194e+20,-6.068641042085989,3293.4141271964363,-0.8605266508638854,-421305.59669936437,344206822.7403915,
IMF 5,Bicubic,7366.325962741967,586204340.8916914,375,500,2,2215.527794522376,155930875340266.3,1.00437999393384e+20,3.806141854914308,3401.3378126125767,0.5497622465462209,248571.8709712864,217464946.1780776,
IMF 6,Bicubic,7877.375804616276,1132188363.4876494,375,500,2,2290.713989797471,758446119808633.9,1.3819099705866458e+21,15.486940344930437,6129.442215044849,12.234764896727869,-716689.3139952199,717416222.8741205,
IMF 7,Bicubic,5538.155983388149,1327902418.1603038,375,500,2,1558.3300741213905,6084175471833347.0,5.8616459456504436e+22,54.55713257826602,4269.245097406263,52.534786528223286,99733.2850693208,204698808.27500683,
IMF 8,Bicubic,1931.9230588326254,171852815.42545843,375,500,2,475.4858987729501,55066710862551.05,3.439950390701905e+19,7.5801619408062235,878.9952363149271,0.0,136792.77565910574,36165893.00937844,
IMF 9,Bicubic,119.10551481489858,1609678.0805386126,375,500,2,17.03581268432385,37681320767.692566,907411487913093.8,0.12943538005285915,8.643855571446228,0.0,592.1666239210098,41541.21113780777,
IMF 10,Gaussian,4.699369821568532e-12,6.051281265271867e-24,375,500,2,4.4203918452993226e-12,9.582451800437463e-36,1.2027969177082259e-46,1.4164669437377598e-17,1.5005504194955799e-28,0.0,-3.0511207053760217e-44,2.5011345564414435e-55,
IMF 1,Lanczos4,5337.8686935157775,66320369.15699559,300,400,2,2925.5273990470628,3621523146315.4165,3.705109578653507e+17,-0.4610408174871108,789.8975359163728,-0.02994887236896389,14360.874803498955,132087536.21398774,00819.jpg
IMF 2,Lanczos4,6866.031187640349,176099722.6289316,300,400,2,2561.031331671216,13334424487300.186,1.757079668940074e+18,-0.19688247083945032,1860.3121281141887,0.026567023592749317,-491735.67753102793,927572095.0277857,00819.jpg
IMF 3,Lanczos4,5816.57917187128,164039867.28690368,300,400,2,1963.7143317004632,11422825593619.707,1.1758690282977866e+18,2.0767432006748856,1644.6243089247046,0.13195066920442144,307347.2070874244,290209604.62928534,00819.jpg
IMF 4,Lanczos4,5077.459113545214,170983032.51783568,300,400,2,1682.719572696441,14373283723938.51,1.7755535387530125e+18,2.0162817536974242,1635.6314709526991,0.11991741120493438,203747.87578263026,148508019.67717743,00819.jpg
IMF 5,Lanczos4,4487.562594929017,272075398.26104206,300,400,2,1322.609385193648,49339008752195.94,1.3428794794454325e+19,4.766166307495813,2412.3971279330253,0.7733317664804401,-9397.356250831886,93869492.97858259,00819.jpg
IMF 6,Bilinear,4623.657257149122,1161366511.8168743,300,400,2,1192.0701170081797,4920556838976898.0,3.838757036211642e+22,68.60656798160124,5149.344815189775,68.99195672052173,-83270.80295476224,137822150.9791812,00819.jpg
IMF 7,Lanczos4,2868.640937067198,397582011.4292792,300,400,2,732.2077564658196,388805864155415.06,9.709558045214398e+20,27.086736058622506,2648.0679984829944,0.0,230713.02425473157,46825408.6683715,00819.jpg
IMF 8,Bicubic,549.8088236984414,10087958.251977066,300,400,2,154.21915396622134,536770383179.96686,3.4599008376507116e+16,0.7223363195680044,86.06363019638071,0.0,11737.22868033208,1748259.3864788462,00819.jpg
IMF 9,Gaussian,4.238934596641641e-12,4.892407159672368e-24,300,400,2,3.981742645967196e-12,6.820155528807122e-36,7.744107017849158e-47,1.858513343222512e-17,1.9050776854513029e-28,0.0,3.2207775757711054e-44,2.769327100119165e-55,00819.jpg
IMF 1,Lanczos4,13541.98178532828,550581202.9256934,768,1024,2,8509.741836275218,90975423936904.86,2.028398288470445e+19,0.11802720638223345,933.2727028791523,-0.01048422778100111,717933.6637062724,2440248299.8138156,00820.jpg
IMF 2,Lanczos4,11791.839686579895,553817514.7434131,768,1024,2,4437.6904936802,76490446990268.56,1.4814093327467272e+19,-0.2756622499295951,880.9474146836716,0.011142412016701797,-658088.18863394,1323541731.1311634,00820.jpg
IMF 3,Lanczos4,10963.332892239918,645444717.7809771,768,1024,2,3335.7126746141626,91745042633742.08,1.7621333758351172e+19,-0.25399810753376234,973.4963088940759,0.0007951315875060483,-1139180.5258538981,3151990986.403733,00820.jpg
IMF 4,Lanczos4,8964.4809065736,573136617.4285289,768,1024,2,2656.5642824712145,88643383150116.45,1.973357733266473e+19,0.7442316359469875,830.4124779055446,0.04119854469392159,199860.5692258719,214015116.16086474,00820.jpg
IMF 5,Bicubic,7685.36840893998,635345492.5380337,768,1024,2,2240.8794996811016,177165598097347.5,1.269583528306783e+20,1.0781487766597067,881.8260546361208,0.056942646715363296,183488.69981455224,173003574.48445627,00820.jpg
IMF 6,Bicubic,6280.8626239828845,715825622.2845013,768,1024,2,1648.8901923642507,258923439887553.66,1.8341812428840927e+20,-0.5555560478329152,960.0730021537296,-0.104494635121794,-13471.07730711971,27649904.753458127,00820.jpg
IMF 7,Bicubic,8630.20905881345,3181566980.8230767,768,1024,2,2126.63182107136,5100646864702419.0,2.0393993038156393e+22,12.392496824641228,3986.7045070779022,1.2335008140151453,640309.6628858047,242249376.17872664,00820.jpg
IMF 8,Bicubic,10058.980694038522,14907980989.85311,768,1024,2,2265.3789656875197,5.787216717656316e+17,4.2346061283811215e+25,96.53377491069791,9766.36936304485,94.97269096774293,62639.62667073109,189482044.0344688,00820.jpg
IMF 9,Bicubic,6794.258108996829,9177606084.742592,768,1024,2,1317.4888455188707,1.6708756018233757e+17,7.461163196267934e+24,62.47173761105261,7825.909558238789,0.0,585650.7155061074,130251455.22737898,00820.jpg
IMF 10,Bilinear,1698.877302408331,568066966.544335,768,1024,2,301.5449195443218,489853307003103.2,5.4717029508808894e+20,3.8966890680080826,710.8202884804608,0.0,133546.24025864535,26708457.540017497,00820.jpg
IMF 11,Gaussian,1.76441139256558e-11,8.530363681949501e-23,768,1024,2,1.659409921620333e-11,4.966344157254548e-34,2.359495136616114e-44,-9.220235975178811e-18,5.04326281463964e-28,0.0,1.2080453299096758e-43,1.1094802019201011e-54,00820.jpg
IMF 1,Lanczos4,5788.0252250162575,47931981.62180658,324,445,2,3722.55012595234,1233913547566.609,5.693553982613124e+16,-0.3146844995523676,564.7034263445532,-0.037322016068815855,-293363.5275767922,330469656.94109976,00821.jpg
IMF 2,Lanczos4,4441.990981754527,46758238.600904845,324,445,2,1424.9890317922477,1129088517679.7305,5.3823309172695096e+16,0.3090433002417892,461.06084182168973,0.003007853373868774,114909.61645176628,92394618.16604297,00821.jpg
IMF 3,Lanczos4,3523.1916467471856,53585986.53429268,324,445,2,942.8053173885487,2475185610109.0527,2.978068493329389e+17,0.2108203469006322,457.70882093476484,-0.013378546094741095,30339.523053195775,16605317.586840106,00821.jpg
IMF 4,Bicubic,2973.9296038469292,60643256.64201601,324,445,2,843.7241845572521,4072709526057.5137,5.753645039642313e+17,0.7291404918371096,481.4180970385247,0.13980832204967455,6811.589526393395,3757773.3320924295,00821.jpg
IMF 5,Bicubic,2914.359019787913,95144217.04672883,324,445,2,830.2807181323221,9132465781140.244,1.4671812156633603e+18,2.0453253372078204,714.6244230342087,0.0905049863045077,36846.7602541346,7838153.985495563,00821.jpg
IMF 6,Bicubic,4024.3079097930968,798111777.3591243,324,445,2,1016.167194266442,1831378962175057.0,9.664611138502708e+21,42.16474800880643,3869.9827665936073,20.6672957422316,284835.99076049094,72926030.614119,00821.jpg
IMF 7,Bicubic,3197.903538498961,788737067.0061091,324,445,2,755.6119092681731,2590023583861545.5,1.6873740740452363e+22,48.645113842638054,3175.084818002585,37.131324653783025,136621.16320797065,34973912.042621836,00821.jpg
IMF 8,Bilinear,779.1801870877171,34881677.609860405,324,445,2,183.57617700525955,4484521532765.482,7.956977823412526e+17,2.95619299159038,237.40324075074062,0.0,20612.16021422328,2033486.7281032233,00821.jpg
IMF 9,Gaussian,4.331175548115666e-12,5.107763852764635e-24,324,445,2,4.072835076772386e-12,7.2502891690613e-36,8.413470235761178e-47,-1.4846095099717727e-18,1.6553506147577702e-28,0.0,-2.853900231892088e-44,1.9968805105905316e-55,00821.jpg
IMF 1,Bicubic,4279.403315868258,29762617.002773333,498,889,2,2301.4921772962366,629404816918.33,3.251580974058237e+16,0.03420729586546784,108.59047369753293,-0.004206400462045873,66.14385139001128,263342.63627059263,00822.jpg
