IMF Spot,Mean Frequency,Variance Frequency,Rows,Cols,Median Frequency,Skewness Frequency,Kurtosis Frequency,Mean Color,Variance Color,Median Color,Skewness Color,Kurtosis Color,Interpolation Method
IMF 7,11418.815359999999,4190811259.0,768.0,1024.0,1334.5386199979,2.5045131162100708e+16,5.30013133329688e+23,58.53087114590864,5357.440615312704,41.125315041065626,174112.42286522733,513869061.5168829,Lanczos4
IMF 8,11214.75689,7881101181.0,768.0,1024.0,1161.377421080872,6.751050324331535e+16,4.251656630707077e+24,46.18443462053899,4494.0462932373875,15.851058169943776,285967.308872103,93130571.82457088,Lanczos4
IMF 9,5924.707906000002,2520353782.0,768.0,1024.0,391.17583069439064,1.6710155868963014e+16,1.0107574637749576e+24,7.931574247413603,957.9553385074944,0.3726983013427717,109513.74213261773,28252253.74406579,Bicubic
IMF 10,798.6504795,71292639.77,768.0,1024.0,220.4880899263311,129050453443332.56,1.2327943375145643e+20,1.7154024146211526,269.6857157028033,0.0,45994.16496617671,8621367.029889252,Bilinear
IMF 11,1.25e-11,4.2299999999999997e-23,768.0,1024.0,20.348117123342774,4834118140845.218,2.6858607899779103e+18,0.0674007240973278,10.624840639913797,0.0,1553.227910327002,318653.58929853444,Gaussian
IMF 1,5205.6986,27860523.5,194.0,259.0,3965.8924387633306,3.573703707377844e+16,6.831111059019762e+23,1.3209255875614925,17771.685626993098,0.06405105033821935,23722553.87939209,852114160175.1136,Lanczos4
IMF 2,5636.821664,66887878.71,194.0,259.0,3287.5450752729143,2.9523763211506776e+16,6.150562483806212e+23,-1.398002320883738,19408.588068638277,-0.002626809820199781,-67193893.46766265,865768916520.7468,Lanczos4
IMF 3,5342.609328000001,98265736.53,194.0,259.0,2410.0512829006193,3454301370151570.5,1.5309652533766173e+22,0.1779895972862872,6162.510087665694,-0.004141564639555014,1397503.09883748,54961355853.005486,Lanczos4
IMF 4,4702.275154999998,140824831.8,194.0,259.0,2835.470380986334,3404919718027668.5,1.262221437593294e+22,3.655587785097776,9254.097273464218,1.4548946451675617,-2006069.3279323904,34050145997.14694,Lanczos4
IMF 5,4367.900922,219580500.5,194.0,259.0,1754.7852077625066,196310063404687.25,2.598842047049302e+20,14.21091640161818,4162.737800801935,7.437499842088318,496472.8330823019,951634705.9173805,Bilinear
IMF 6,3014.649962,589842841.2,194.0,259.0,1834.0516797698715,6100305357310342.0,6.53925749229862e+22,25.4245760678295,5606.27133367045,11.412855181003758,2555106.1361893723,38235092917.89196,Bicubic
IMF 7,1486.6397789999999,125228909.5,194.0,259.0,1197.5930789513934,2.091501884837064e+16,4.155127792887107e+23,50.78487206172926,4604.354115530959,35.840209998874194,566639.3403122609,2271881545.799963,Bicubic
IMF 8,305.7866222,4598897.783,194.0,259.0,40.72876349131032,2385628570720.1104,1.1280860173791537e+18,0.4247771112024841,61.35600203540996,0.0,9662.380967269992,1703690.806775011,Gaussian
IMF 9,3.0699999999999996e-12,2.6e-24,194.0,259.0,38.87179430958075,1489478827843.077,3.814876564477822e+17,0.23077930220151724,30.216595440901127,0.0,4574.660412885892,863342.632923875,Gaussian
IMF 1,10850.45167,669300336.1,352.0,576.0,3546.370051362544,1.2834872302405964e+16,1.2269268661929587e+23,3.1611322045603267,14505.417549842869,0.4663416095698964,20452874.988310594,323728998477.7177,Bicubic
IMF 2,10105.4439,696460064.2,352.0,576.0,4351.084646056954,1.0378191806701309e+17,2.0271588594149692e+24,-1.9156359374795635,50072.83795003668,0.0009825532051601085,783100.1132940998,3284478666252.1504,Bicubic
IMF 3,17491.27825,2708309895.0,352.0,576.0,2871.540104939623,9865806389669984.0,8.091861450135822e+22,-0.13059971425730754,12852.742147659854,0.010942142167937749,-1651169.8337180838,165261777134.73566,Bicubic
IMF 4,16994.29395,2939940897.0,352.0,576.0,2393.585615372908,4028943256056784.0,1.881402478939488e+22,1.158067789396786,7038.834916722666,0.08293729058233447,-4253517.170241685,142698752106.32254,Bicubic
IMF 5,13640.833040000001,2290843283.0,352.0,576.0,2208.7628934005984,3616377470349621.0,2.6704039303589432e+22,4.55262055246587,6021.479392913084,1.0514478622475552,993121.4801394908,90463314676.246,Bicubic
IMF 6,10077.175140000001,3010624800.0,352.0,576.0,1834.0516797698715,6100305357310342.0,6.53925749229862e+22,25.4245760678295,5606.27133367045,11.412855181003758,2555106.1361893723,38235092917.89196,Bicubic
IMF 7,7006.563128,2067700239.0,352.0,576.0,1197.5930789513934,2.091501884837064e+16,4.155127792887107e+23,50.78487206172926,4604.354115530959,35.840209998874194,566639.3403122609,2271881545.799963,Bicubic
IMF 8,1651.333377,166081620.4,352.0,576.0,40.72876349131032,2385628570720.1104,1.1280860173791537e+18,0.4247771112024841,61.35600203540996,0.0,9662.380967269992,1703690.806775011,Gaussian
IMF 9,8.02e-12,1.76e-23,352.0,576.0,38.87179430958075,1489478827843.077,3.814876564477822e+17,0.23077930220151724,30.216595440901127,0.0,4574.660412885892,863342.632923875,Gaussian
IMF 1,5435.6904479999985,57684661.45,189.0,267.0,3965.8924387633306,3.573703707377844e+16,6.831111059019762e+23,1.3209255875614925,17771.685626993098,0.06405105033821935,23722553.87939209,852114160175.1136,Lanczos4
IMF 2,7433.276876000001,178589339.2,189.0,267.0,3287.5450752729143,2.9523763211506776e+16,6.150562483806212e+23,-1.398002320883738,19408.588068638277,-0.002626809820199781,-67193893.46766265,865768916520.7468,Lanczos4
IMF 3,5794.7027259999995,105691335.7,189.0,267.0,2410.0512829006193,3454301370151570.5,1.5309652533766173e+22,0.1779895972862872,6162.510087665694,-0.004141564639555014,1397503.09883748,54961355853.005486,Lanczos4
IMF 4,4562.105663,122144178.8,189.0,267.0,2393.585615372908,4028943256056784.0,1.881402478939488e+22,1.158067789396786,7038.834916722666,0.08293729058233447,-4253517.170241685,142698752106.32254,Bicubic
IMF 5,4005.0057829999996,297368001.0,189.0,267.0,2208.7628934005984,3616377470349621.0,2.6704039303589432e+22,4.55262055246587,6021.479392913084,1.0514478622475552,993121.4801394908,90463314676.246,Bicubic
IMF 6,2806.979579,393100619.3,189.0,267.0,1834.0516797698715,6100305357310342.0,6.53925749229862e+22,25.4245760678295,5606.27133367045,11.412855181003758,2555106.1361893723,38235092917.89196,Bicubic
IMF 7,494.6842251,17257967.64,189.0,267.0,91.2752765057168,426459239116.5055,3.850881649905074e+16,0.9312557789098528,151.40685163597294,0.0,27707.616712204283,5699416.477194347,Gaussian
IMF 8,2.55e-12,1.7599999999999994e-24,189.0,267.0,40.72876349131032,2385628570720.1104,1.1280860173791537e+18,0.4247771112024841,61.35600203540996,0.0,9662.380967269992,1703690.806775011,Gaussian
IMF 1,6349.3978799999995,96873790.79,390.0,587.0,3546.370051362544,1.2834872302405964e+16,1.2269268661929587e+23,3.1611322045603267,14505.417549842869,0.4663416095698964,20452874.988310594,323728998477.7177,Bicubic
IMF 2,6213.2387979999985,130319389.0,390.0,587.0,3287.5450752729143,2.9523763211506776e+16,6.150562483806212e+23,-1.398002320883738,19408.588068638277,-0.002626809820199781,-67193893.46766265,865768916520.7468,Lanczos4
IMF 3,5965.343992,194082564.9,390.0,587.0,2410.0512829006193,3454301370151570.5,1.5309652533766173e+22,0.1779895972862872,6162.510087665694,-0.004141564639555014,1397503.09883748,54961355853.005486,Lanczos4
IMF 4,5721.628597,269381021.9,390.0,587.0,2393.585615372908,4028943256056784.0,1.881402478939488e+22,1.158067789396786,7038.834916722666,0.08293729058233447,-4253517.170241685,142698752106.32254,Bicubic
IMF 5,6425.367879,460313714.5,390.0,587.0,2208.7628934005984,3616377470349621.0,2.6704039303589432e+22,4.55262055246587,6021.479392913084,1.0514478622475552,993121.4801394908,90463314676.246,Bicubic
IMF 6,7361.247028,983376152.7,390.0,587.0,1834.0516797698715,6100305357310342.0,6.53925749229862e+22,25.4245760678295,5606.27133367045,11.412855181003758,2555106.1361893723,38235092917.89196,Bicubic
IMF 7,6934.861564,1871785911.0,390.0,587.0,1197.5930789513934,2.091501884837064e+16,4.155127792887107e+23,50.78487206172926,4604.354115530959,35.840209998874194,566639.3403122609,2271881545.799963,Bicubic
IMF 8,4883.844928,736154089.1,390.0,587.0,615.3517453377352,1.2174197470936488e+16,6.13647589733163e+23,20.227768043604442,2204.613860320872,3.1859474964618317,224954.16041843695,64183508.07027204,Bicubic
IMF 9,860.1732855,20343704.12,390.0,587.0,198.7537672190313,47343353322892.94,5.039853876519215e+19,2.026186356047022,295.0485008267042,0.0,48052.82794445171,9138565.021014877,Bilinear
IMF 10,483.3096221,4243816.749,390.0,587.0,7.755248188841825,1346794647872.0186,1.359658311565117e+18,0.03789662934500242,5.466652439174111,0.0,946.9978230683523,191089.9288627545,Gaussian
IMF 11,6.2599999999999996e-12,1.07e-23,390.0,587.0,20.348117123342774,4834118140845.218,2.6858607899779103e+18,0.0674007240973278,10.624840639913797,0.0,1553.227910327002,318653.58929853444,Gaussian
IMF 1,14626.52141,1396298915.0,360.0,480.0,3965.8924387633306,3.573703707377844e+16,6.831111059019762e+23,1.3209255875614925,17771.685626993098,0.06405105033821935,23722553.87939209,852114160175.1136,Lanczos4
IMF 2,18483.42367,2454203446.0,360.0,480.0,3287.5450752729143,2.9523763211506776e+16,6.150562483806212e+23,-1.398002320883738,19408.588068638277,-0.002626809820199781,-67193893.46766265,865768916520.7468,Lanczos4
IMF 3,11659.806359999999,875426124.6,360.0,480.0,2410.0512829006193,3454301370151570.5,1.5309652533766173e+22,0.1779895972862872,6162.510087665694,-0.004141564639555014,1397503.09883748,54961355853.005486,Lanczos4
IMF 4,8819.199346,671568618.3,360.0,480.0,2393.585615372908,4028943256056784.0,1.881402478939488e+22,1.158067789396786,7038.834916722666,0.08293729058233447,-4253517.170241685,142698752106.32254,Bicubic
IMF 5,8461.909497,848850370.0,360.0,480.0,2208.7628934005984,3616377470349621.0,2.6704039303589432e+22,4.55262055246587,6021.479392913084,1.0514478622475552,993121.4801394908,90463314676.246,Bicubic
IMF 6,5696.006123,1277563635.0,360.0,480.0,1522.376853550507,5939226961175498.0,7.541620854292902e+22,42.02678318926053,5292.786694158729,22.712085534883105,249782.70694519387,1951064613.271659,Lanczos4
IMF 7,3859.09792,756068170.5,360.0,480.0,1334.5386199979,2.5045131162100708e+16,5.30013133329688e+23,58.53087114590864,5357.440615312704,41.125315041065626,174112.42286522733,513869061.5168829,Lanczos4
IMF 8,828.7564351,36143328.0,360.0,480.0,349.201949891006,2.4857405610053204e+16,2.274698906623222e+24,8.686837899812257,947.0849380979753,3.213014178034425,97057.799027221,22994951.32792698,Bilinear
IMF 9,5.63e-12,8.69e-24,360.0,480.0,38.87179430958075,1489478827843.077,3.814876564477822e+17,0.23077930220151724,30.216595440901127,0.0,4574.660412885892,863342.632923875,Gaussian
IMF 1,6768.477961,59349214.77,492.0,786.0,3546.370051362544,1.2834872302405964e+16,1.2269268661929587e+23,3.1611322045603267,14505.417549842869,0.4663416095698964,20452874.988310594,323728998477.7177,Bicubic
IMF 2,5440.524235,78767342.57,492.0,786.0,4351.084646056954,1.0378191806701309e+17,2.0271588594149692e+24,-1.9156359374795635,50072.83795003668,0.0009825532051601085,783100.1132940998,3284478666252.1504,Bicubic
IMF 3,5597.210397,192936854.7,492.0,786.0,2871.540104939623,9865806389669984.0,8.091861450135822e+22,-0.13059971425730754,12852.742147659854,0.010942142167937749,-1651169.8337180838,165261777134.73566,Bicubic
IMF 4,6396.1113799999985,447490398.5,492.0,786.0,2393.585615372908,4028943256056784.0,1.881402478939488e+22,1.158067789396786,7038.834916722666,0.08293729058233447,-4253517.170241685,142698752106.32254,Bicubic
IMF 5,8128.601061,1005437776.0,492.0,786.0,2208.7628934005984,3616377470349621.0,2.6704039303589432e+22,4.55262055246587,6021.479392913084,1.0514478622475552,993121.4801394908,90463314676.246,Bicubic
IMF 6,6287.936398,805472542.7,492.0,786.0,1834.0516797698715,6100305357310342.0,6.53925749229862e+22,25.4245760678295,5606.27133367045,11.412855181003758,2555106.1361893723,38235092917.89196,Bicubic
IMF 7,8006.141084000001,4234813178.0,492.0,786.0,1334.5386199979,2.5045131162100708e+16,5.30013133329688e+23,58.53087114590864,5357.440615312704,41.125315041065626,174112.42286522733,513869061.5168829,Lanczos4
IMF 8,5669.959712,4597328929.0,492.0,786.0,615.3517453377352,1.2174197470936488e+16,6.13647589733163e+23,20.227768043604442,2204.613860320872,3.1859474964618317,224954.16041843695,64183508.07027204,Bicubic
IMF 9,2081.53404,584898620.8,492.0,786.0,391.17583069439064,1.6710155868963014e+16,1.0107574637749576e+24,7.931574247413603,957.9553385074944,0.3726983013427717,109513.74213261773,28252253.74406579,Bicubic
IMF 10,445.17825939999994,30848970.87,492.0,786.0,138.90912813666668,12260000000000.0,4.3650333333333335e+18,0.755748119,129.22441901333335,0.0,20612.808407333334,3905884.7305,MitchelCubic
IMF 11,1.1399999999999999e-11,3.56e-23,492.0,786.0,20.348117123342774,4834118140845.218,2.6858607899779103e+18,0.0674007240973278,10.624840639913797,0.0,1553.227910327002,318653.58929853444,Gaussian
IMF 1,5938.620523,22096872.28,305.0,640.0,3965.8924387633306,3.573703707377844e+16,6.831111059019762e+23,1.3209255875614925,17771.685626993098,0.06405105033821935,23722553.87939209,852114160175.1136,Lanczos4
IMF 2,5071.570251,42258431.7,305.0,640.0,3287.5450752729143,2.9523763211506776e+16,6.150562483806212e+23,-1.398002320883738,19408.588068638277,-0.002626809820199781,-67193893.46766265,865768916520.7468,Lanczos4
IMF 3,4443.219226,68591986.85,305.0,640.0,2410.0512829006193,3454301370151570.5,1.5309652533766173e+22,0.1779895972862872,6162.510087665694,-0.004141564639555014,1397503.09883748,54961355853.005486,Lanczos4
IMF 4,3824.369896,83450780.7,305.0,640.0,2393.585615372908,4028943256056784.0,1.881402478939488e+22,1.158067789396786,7038.834916722666,0.08293729058233447,-4253517.170241685,142698752106.32254,Bicubic
IMF 5,4015.1367189999996,176794474.0,305.0,640.0,2208.7628934005984,3616377470349621.0,2.6704039303589432e+22,4.55262055246587,6021.479392913084,1.0514478622475552,993121.4801394908,90463314676.246,Bicubic
IMF 6,5086.069019,1439738312.0,305.0,640.0,1834.0516797698715,6100305357310342.0,6.53925749229862e+22,25.4245760678295,5606.27133367045,11.412855181003758,2555106.1361893723,38235092917.89196,Bicubic
IMF 7,3975.2845060000004,1147468605.0,305.0,640.0,1334.5386199979,2.5045131162100708e+16,5.30013133329688e+23,58.53087114590864,5357.440615312704,41.125315041065626,174112.42286522733,513869061.5168829,Lanczos4
IMF 8,941.4794377000001,39150277.81,305.0,640.0,615.3517453377352,1.2174197470936488e+16,6.13647589733163e+23,20.227768043604442,2204.613860320872,3.1859474964618317,224954.16041843695,64183508.07027204,Bicubic
IMF 9,5.679999999999999e-12,8.75e-24,305.0,640.0,38.87179430958075,1489478827843.077,3.814876564477822e+17,0.23077930220151724,30.216595440901127,0.0,4574.660412885892,863342.632923875,Gaussian
IMF 1,5348.64283,46883164.26,156.0,300.0,3965.8924387633306,3.573703707377844e+16,6.831111059019762e+23,1.3209255875614925,17771.685626993098,0.06405105033821935,23722553.87939209,852114160175.1136,Lanczos4
IMF 2,7086.771623999999,163919399.3,156.0,300.0,3287.5450752729143,2.9523763211506776e+16,6.150562483806212e+23,-1.398002320883738,19408.588068638277,-0.002626809820199781,-67193893.46766265,865768916520.7468,Lanczos4
IMF 3,6660.268899000002,176259198.6,156.0,300.0,2410.0512829006193,3454301370151570.5,1.5309652533766173e+22,0.1779895972862872,6162.510087665694,-0.004141564639555014,1397503.09883748,54961355853.005486,Lanczos4
IMF 4,4941.8436679999995,141710442.7,156.0,300.0,2393.585615372908,4028943256056784.0,1.881402478939488e+22,1.158067789396786,7038.834916722666,0.08293729058233447,-4253517.170241685,142698752106.32254,Bicubic
IMF 5,4158.2660049999995,346245334.5,156.0,300.0,1754.7852077625066,196310063404687.25,2.598842047049302e+20,14.21091640161818,4162.737800801935,7.437499842088318,496472.8330823019,951634705.9173805,Bilinear
IMF 6,2560.1270449999997,245658636.0,156.0,300.0,1522.376853550507,5939226961175498.0,7.541620854292902e+22,42.02678318926053,5292.786694158729,22.712085534883105,249782.70694519387,1951064613.271659,Lanczos4
IMF 7,148.4606397,732321.5157,156.0,300.0,91.2752765057168,426459239116.5055,3.850881649905074e+16,0.9312557789098528,151.40685163597294,0.0,27707.616712204283,5699416.477194347,Gaussian
IMF 8,2.45e-12,1.6399999999999996e-24,156.0,300.0,40.72876349131032,2385628570720.1104,1.1280860173791537e+18,0.4247771112024841,61.35600203540996,0.0,9662.380967269992,1703690.806775011,Gaussian
IMF 1,5539.816744,45919751.63,533.0,800.0,3546.370051362544,1.2834872302405964e+16,1.2269268661929587e+23,3.1611322045603267,14505.417549842869,0.4663416095698964,20452874.988310594,323728998477.7177,Bicubic
IMF 2,4720.069679,74943353.56,533.0,800.0,3287.5450752729143,2.9523763211506776e+16,6.150562483806212e+23,-1.398002320883738,19408.588068638277,-0.002626809820199781,-67193893.46766265,865768916520.7468,Lanczos4
IMF 3,3915.5101259999997,105715915.5,533.0,800.0,2871.540104939623,9865806389669984.0,8.091861450135822e+22,-0.13059971425730754,12852.742147659854,0.010942142167937749,-1651169.8337180838,165261777134.73566,Bicubic
IMF 4,4345.503803000001,197621437.3,533.0,800.0,2393.585615372908,4028943256056784.0,1.881402478939488e+22,1.158067789396786,7038.834916722666,0.08293729058233447,-4253517.170241685,142698752106.32254,Bicubic
IMF 5,5863.3959509999995,506080051.2,533.0,800.0,2208.7628934005984,3616377470349621.0,2.6704039303589432e+22,4.55262055246587,6021.479392913084,1.0514478622475552,993121.4801394908,90463314676.246,Bicubic
IMF 6,7867.27134,1211503107.0,533.0,800.0,1834.0516797698715,6100305357310342.0,6.53925749229862e+22,25.4245760678295,5606.27133367045,11.412855181003758,2555106.1361893723,38235092917.89196,Bicubic
IMF 7,9040.127804000002,4924681596.0,533.0,800.0,1197.5930789513934,2.091501884837064e+16,4.155127792887107e+23,50.78487206172926,4604.354115530959,35.840209998874194,566639.3403122609,2271881545.799963,Bicubic
IMF 8,7424.825948999999,4926862446.0,533.0,800.0,615.3517453377352,1.2174197470936488e+16,6.13647589733163e+23,20.227768043604442,2204.613860320872,3.1859474964618317,224954.16041843695,64183508.07027204,Bicubic
IMF 9,3215.07346,600079252.0,533.0,800.0,198.7537672190313,47343353322892.94,5.039853876519215e+19,2.026186356047022,295.0485008267042,0.0,48052.82794445171,9138565.021014877,Bilinear
